120,0.992160,0.992160,0.156977,0.132264,0.053050,0.000062
121,0.992465,0.992465,0.146673,0.127740,0.051076,0.000057
122,0.992758,0.992758,0.136935,0.123349,0.049171,0.000053
123,0.993040,0.993040,0.127747,0.119088,0.047334,0.000049
124,0.993312,0.993312,0.119091,0.114954,0.045562,0.000045
125,0.993572,0.993572,0.110946,0.110946,0.043854,0.000042
126,0.993823,0.993823,0.103294,0.103294,0.042207,0.000038
127,0.994064,0.994064,0.096112,0.096112,0.040619,0.000036
128,0.994295,0.994295,0.089379,0.089379,0.039088,0.000033
129,0.994517,0.994517,0.083075,0.083075,0.037613,0.000030
130,0.994731,0.994731,0.077178,0.077178,0.036191,0.000028
131,0.994937,0.994937,0.071667,0.071667,0.034822,0.000026
132,0.995135,0.995135,0.066520,0.066520,0.033502,0.000024
133,0.995324,0.995324,0.061719,0.061719,0.032230,0.000022
134,0.995507,0.995507,0.057243,0.057243,0.031006,0.000020
135,0.995682,0.995682,0.053074,0.053074,0.029826,0.000019
136,0.995851,0.995851,0.049192,0.049192,0.028690,0.000017
137,0.996013,0.996013,0.045581,0.045581,0.027596,0.000016
138,0.996169,0.996169,0.042222,0.042222,0.026542,0.000015
139,0.996319,0.996319,0.039101,0.039101,0.025528,0.000014
140,0.996462,0.996462,0.036203,0.036203,0.024551,0.000013
141,0.996601,0.996601,0.033511,0.033511,0.023611,0.000012
142,0.996733,0.996733,0.031013,0.031013,0.022707,0.000011
143,0.996861,0.996861,0.028696,0.028696,0.021836,0.000010
144,0.996984,0.996984,0.026547,0.026547,0.020997,0.000009
145,0.997102,0.997102,0.024555,0.024555,0.020190,0.000008
146,0.997215,0.997215,0.022709,0.022709,0.019414,0.000008
147,0.997324,0.997324,0.020999,0.020999,0.018667,0.000007
148,0.997429,0.997429,0.019415,0.019415,0.017948,0.000007
149,0.997529,0.997529,0.017949,0.017949,0.017256,0.000006
150,0.997626,0.997626,0.033508,0.276692,0.884961,0.997626
151,0.997719,0.997719,0.031010,0.260963,0.876558,0.997719
152,0.997808,0.997808,0.028693,0.245823,0.867633,0.997808
153,0.997894,0.997894,0.026545,0.231287,0.858166,0.997894
154,0.997976,0.997976,0.024553,0.217363,0.848142,0.997976
155,0.998056,0.998056,0.022707,0.204055,0.837543,0.998056
156,0.998132,0.998132,0.023612,0.191362,0.826356,0.998132
157,0.998205,0.998205,0.024552,0.179281,0.814569,0.998205
158,0.998275,0.998275,0.025529,0.167804,0.802173,0.998275
159,0.998343,0.998343,0.026543,0.156922,0.789163,0.998343
160,0.998408,0.998408,0.027597,0.146621,0.775537,0.998408
161,0.998470,0.998470,0.028691,0.136886,0.761297,0.998470
162,0.998530,0.998530,0.029827,0.127701,0.746448,0.998530
163,0.998587,0.998587,0.031007,0.119047,0.731003,0.998587
164,0.998643,0.998643,0.032231,0.110905,0.714976,0.998643
165,0.998696,0.998696,0.033503,0.103255,0.698388,0.998696
166,0.998747,0.998747,0.034823,0.096075,0.681264,0.998747
167,0.998796,0.998796,0.036193,0.089345,0.663637,0.998796
168,0.998843,0.998843,0.037614,0.083043,0.645543,0.998843
169,0.998888,0.998888,0.039089,0.077148,0.627022,0.998888
170,0.998932,0.998932,0.040620,0.071639,0.608120,0.998932
171,0.998974,0.998974,0.042208,0.066495,0.588889,0.998974
172,0.999014,0.999014,0.043855,0.061695,0.569383,0.999014
173,0.999053,0.999053,0.045564,0.057221,0.549658,0.999053
174,0.999090,0.999090,0.047336,0.053053,0.529776,0.999090
175,0.999125,0.999125,0.049173,0.049173,0.509800,0.999125
176,0.999160,0.999160,0.051077,0.051077,0.489792,0.999160
177,0.999193,0.999193,0.053051,0.053051,0.469816,0.999193
178,0.999224,0.999224,0.055097,0.055097,0.449937,0.999224
179,0.999255,0.999255,0.057218,0.057218,0.430217,0.999255
180,0.999284,0.999284,0.059414,0.059414,0.410715,0.999284
181,0.999312,0.999312,0.061690,0.061690,0.391490,0.999312
182,0.999339,0.999339,0.064046,0.064046,0.372596,0.999339
183,0.999365,0.999365,0.066487,0.066487,0.354084,0.999365
184,0.999390,0.999390,0.069013,0.069013,0.335998,0.999390
185,0.999414,0.999414,0.071628,0.071628,0.318381,0.999414
186,0.999437,0.999437,0.074334,0.074334,0.301268,0.999437
187,0.999459,0.999459,0.077135,0.077135,0.284691,0.999459
188,0.999480,0.999480,0.080031,0.080031,0.268676,0.999480
189,0.999500,0.999500,0.083026,0.083026,0.253242,0.999500
190,0.999520,0.999520,0.086123,0.086123,0.238406,0.999520
191,0.999539,0.999539,0.089324,0.089324,0.224179,0.999539
192,0.999557,0.999557,0.092633,0.092633,0.210565,0.999557
193,0.999574,0.999574,0.096050,0.096050,0.197568,0.999574
194,0.999591,0.999591,0.099580,0.099580,0.185185,0.999591
195,0.999607,0.999607,0.103225,0.103225,0.173410,0.999607
196,0.999622,0.999622,0.106988,0.106988,0.162235,0.999622
197,0.999637,0.999637,0.110871,0.110871,0.151648,0.999637
198,0.999651,0.999651,0.114876,0.114876,0.141635,0.999651
199,0.999665,0.999665,0.119007,0.119007,0.132180,0.999665
